date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:56:09	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-59b27680ea814%22	https://themesbrand.com/veltrix/layouts/vertical/assets/fonts/themify.eot?	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/fonts/themifyd41d.eot	(from https://themesbrand.com/veltrix/layouts/vertical/assets/css/icons.min.css)
10:56:10	78584/78584	---M--	200	added ('OK')	application/font-sfnt	etag:%22132f8-59b27680ec754%22	https://themesbrand.com/veltrix/layouts/vertical/assets/fonts/themify.ttf?-fvbane	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/fonts/themify9f24.ttf	(from https://themesbrand.com/veltrix/layouts/vertical/assets/css/icons.min.css)
10:56:10	234269/234269	---M--	200	added ('OK')	image/svg+xml	etag:%223931d-59b27680ec754%22	https://themesbrand.com/veltrix/layouts/vertical/assets/fonts/themify.svg?-fvbane	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/fonts/themify9f24.svg	(from https://themesbrand.com/veltrix/layouts/vertical/assets/css/icons.min.css)
10:56:10	100204/100204	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221876c-59b27680ed6f4%22	https://themesbrand.com/veltrix/layouts/vertical/assets/fonts/typicons.eot	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/fonts/typicons.eot	(from https://themesbrand.com/veltrix/layouts/vertical/assets/css/icons.min.css)
10:56:11	100204/100204	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221876c-59b27680ed6f4%22	https://themesbrand.com/veltrix/layouts/vertical/assets/fonts/typicons.eot?	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/fonts/typiconsd41d.eot	(from https://themesbrand.com/veltrix/layouts/vertical/assets/css/icons.min.css)
10:56:11	59872/59872	---M--	200	added ('OK')	application/font-woff	etag:%22e9e0-59b27680f05d5%22	https://themesbrand.com/veltrix/layouts/vertical/assets/fonts/typicons.woff	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/fonts/typicons.woff	(from https://themesbrand.com/veltrix/layouts/vertical/assets/css/icons.min.css)
10:56:11	99920/99920	---M--	200	added ('OK')	application/font-sfnt	etag:%2218650-59b27680ee695%22	https://themesbrand.com/veltrix/layouts/vertical/assets/fonts/typicons.ttf	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/fonts/typicons.ttf	(from https://themesbrand.com/veltrix/layouts/vertical/assets/css/icons.min.css)
10:56:12	186474/186474	---M--	200	added ('OK')	image/svg+xml	etag:%222d86a-59b27680ee695%22	https://themesbrand.com/veltrix/layouts/vertical/assets/fonts/typicons.svg	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/fonts/typicons.svg	(from https://themesbrand.com/veltrix/layouts/vertical/assets/css/icons.min.css)
10:56:12	183254/183254	---M-Z	200	added ('OK')	text/css	etag:%222cbd6-59e6e7251cff0-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/css/bootstrap.min.css	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/css/bootstrap.min.css	(from https://themesbrand.com/veltrix/layouts/vertical/index.html)
10:56:12	61454/61454	---M-Z	200	added ('OK')	text/css	etag:%22f00e-5a2d8fffc8d43-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/css/app.min.css	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/css/app.min.css	(from https://themesbrand.com/veltrix/layouts/vertical/index.html)
10:56:12	16140/16140	---M-Z	200	added ('OK')	text/css	etag:%223f0c-59e6e725421b3-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/fullcalendar/fullcalendar.min.css	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/fullcalendar/fullcalendar.min.css	(from https://themesbrand.com/veltrix/layouts/vertical/calendar.html)
10:56:13	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-59e6e725634f5-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/moment/min/moment.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/moment/min/moment.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/calendar.html)
10:56:13	240427/240427	---MCZ	200	added ('OK')	application/javascript	etag:%223ab2b-59e6e7254bdf3-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/jquery-ui/jquery-ui.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/jquery-ui/jquery-ui.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/calendar.html)
10:56:13	216949/216949	---M-Z	200	added ('OK')	application/javascript	etag:%2234f75-59e6e725421b3-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/fullcalendar/fullcalendar.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/fullcalendar/fullcalendar.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/calendar.html)
10:56:14	1867/1867	---M-Z	200	added ('OK')	application/javascript	etag:%2274b-59e6e72535692-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/js/pages/calendar.init.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/js/pages/calendar.init.js	(from https://themesbrand.com/veltrix/layouts/vertical/calendar.html)
10:56:14	4909/4909	---M--	200	added ('OK')	image/jpeg	etag:%22132d-59b27680ff036%22	https://themesbrand.com/veltrix/layouts/vertical/assets/images/users/user-1.jpg	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/images/users/user-1.jpg	(from https://themesbrand.com/veltrix/layouts/vertical/email-read.html)
10:56:14	50636/50636	---M--	200	added ('OK')	image/jpeg	etag:%22c5cc-59b27680ff036%22	https://themesbrand.com/veltrix/layouts/vertical/assets/images/small/img-3.jpg	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/images/small/img-3.jpg	(from https://themesbrand.com/veltrix/layouts/vertical/email-read.html)
10:56:16	72077/72077	---M--	200	added ('OK')	image/jpeg	etag:%221198d-59b27680ff036%22	https://themesbrand.com/veltrix/layouts/vertical/assets/images/small/img-4.jpg	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/images/small/img-4.jpg	(from https://themesbrand.com/veltrix/layouts/vertical/email-read.html)
10:56:16	278/278	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2011%20Sep%202020%2009:56:14%20GMT	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/summernote-bs4.css	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/summernote-bs4.css	(from https://themesbrand.com/veltrix/layouts/vertical/email-compose.html)
10:56:16	130305/130305	---M-Z	200	added ('OK')	application/javascript	etag:%221fd01-59e6e72574e36-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/summernote-bs4.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/summernote-bs4.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/email-compose.html)
10:56:17	112/112	---M-Z	200	added ('OK')	application/javascript	etag:%2270-59e6e72535692-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/js/pages/email-summernote.init.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/js/pages/email-summernote.init.js	(from https://themesbrand.com/veltrix/layouts/vertical/email-compose.html)
10:56:18	101032/101032	---M--	200	added ('OK')	image/jpeg	etag:%2218aa8-59b27680ff036%22	https://themesbrand.com/veltrix/layouts/vertical/assets/images/small/img-5.jpg	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/images/small/img-5.jpg	(from https://themesbrand.com/veltrix/layouts/vertical/ui-cards.html)
10:56:18	57513/57513	---M--	200	added ('OK')	image/jpeg	etag:%22e0a9-59b27680ff036%22	https://themesbrand.com/veltrix/layouts/vertical/assets/images/small/img-7.jpg	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/images/small/img-7.jpg	(from https://themesbrand.com/veltrix/layouts/vertical/ui-cards.html)
10:56:19	6951/6951	---M-Z	200	added ('OK')	text/css	etag:%221b27-59e6e7255d734-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/magnific-popup/magnific-popup.css	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/magnific-popup/magnific-popup.css	(from https://themesbrand.com/veltrix/layouts/vertical/ui-lightbox.html)
10:56:19	58624/58624	---M--	200	added ('OK')	image/jpeg	etag:%22e500-59b27680ff036%22	https://themesbrand.com/veltrix/layouts/vertical/assets/images/small/img-6.jpg	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/images/small/img-6.jpg	(from https://themesbrand.com/veltrix/layouts/vertical/ui-cards.html)
10:56:20	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-59e6e7255d734-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/magnific-popup/jquery.magnific-popup.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/magnific-popup/jquery.magnific-popup.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/ui-lightbox.html)
10:56:20	1777/1777	---M-Z	200	added ('OK')	application/javascript	etag:%226f1-59e6e72536632-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/js/pages/lightbox.init.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/js/pages/lightbox.init.js	(from https://themesbrand.com/veltrix/layouts/vertical/ui-lightbox.html)
10:56:20	11084/11084	---M-Z	200	added ('OK')	text/css	etag:%222b4c-59e6e72546033-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/ion-rangeslider/css/ion.rangeSlider.min.css	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/ion-rangeslider/css/ion.rangeSlider.min.css	(from https://themesbrand.com/veltrix/layouts/vertical/ui-rangeslider.html)
10:56:21	41171/41171	---M-Z	200	added ('OK')	application/javascript	etag:%22a0d3-59e6e72546033-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/ion-rangeslider/js/ion.rangeSlider.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/ion-rangeslider/js/ion.rangeSlider.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/ui-rangeslider.html)
10:56:21	1355/1355	---M-Z	200	added ('OK')	application/javascript	etag:%2254b-59e6e72536632-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/js/pages/range-sliders.init.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/js/pages/range-sliders.init.js	(from https://themesbrand.com/veltrix/layouts/vertical/ui-rangeslider.html)
10:56:21	4084/4084	---M-Z	200	added ('OK')	application/javascript	etag:%22ff4-59e6e72536632-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/@curiosityx/bootstrap-session-timeout/index.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/@curiosityx/bootstrap-session-timeout/index.js	(from https://themesbrand.com/veltrix/layouts/vertical/ui-session-timeout.html)
10:56:22	219/219	---M-Z	200	added ('OK')	application/javascript	etag:%22db-59e6e72536632-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/js/pages/session-timeout.init.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/js/pages/session-timeout.init.js	(from https://themesbrand.com/veltrix/layouts/vertical/ui-session-timeout.html)
10:56:22	24569/24569	---M-Z	200	added ('OK')	text/css	etag:%225ff9-59e6e72575dd6-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/sweetalert2/sweetalert2.min.css	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/sweetalert2/sweetalert2.min.css	(from https://themesbrand.com/veltrix/layouts/vertical/ui-sweet-alert.html)
10:56:22	39074/39074	---M-Z	200	added ('OK')	application/javascript	etag:%2298a2-59e6e72575dd6-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/sweetalert2/sweetalert2.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/sweetalert2/sweetalert2.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/ui-sweet-alert.html)
10:56:23	4384/4384	---M-Z	200	added ('OK')	application/javascript	etag:%221120-59e6e72536632-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/js/pages/sweet-alerts.init.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/js/pages/sweet-alerts.init.js	(from https://themesbrand.com/veltrix/layouts/vertical/ui-sweet-alert.html)
10:56:23	210/210	---M-Z	200	added ('OK')	text/css	etag:%22d2-59e6e7253b452-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-rating/bootstrap-rating.css	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-rating/bootstrap-rating.css	(from https://themesbrand.com/veltrix/layouts/vertical/ui-rating.html)
10:56:24	3681/3681	---M-Z	200	added ('OK')	application/javascript	etag:%22e61-59e6e7253b452-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-rating/bootstrap-rating.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-rating/bootstrap-rating.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/ui-rating.html)
10:56:24	716/716	---M-Z	200	added ('OK')	application/javascript	etag:%222cc-59e6e72536632-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/js/pages/rating-init.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/js/pages/rating-init.js	(from https://themesbrand.com/veltrix/layouts/vertical/ui-rating.html)
10:56:24	42773/42773	---M-Z	200	added ('OK')	application/javascript	etag:%22a715-59e6e72565435-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/parsleyjs/parsley.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/parsleyjs/parsley.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/form-validation.html)
10:56:24	65/65	---M--	200	added ('OK')	application/javascript	etag:%2241-59e6e72535692%22	https://themesbrand.com/veltrix/layouts/vertical/assets/js/pages/form-validation.init.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/js/pages/form-validation.init.js	(from https://themesbrand.com/veltrix/layouts/vertical/form-validation.html)
10:56:26	14966/14966	---M-Z	200	added ('OK')	text/css	etag:%223a76-59e6e7256f075-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/select2/css/select2.min.css	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/select2/css/select2.min.css	(from https://themesbrand.com/veltrix/layouts/vertical/form-advanced.html)
10:56:27	15731/15731	---M-Z	200	added ('OK')	text/css	etag:%223d73-59e6e72538572-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-datepicker/css/bootstrap-datepicker.min.css	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-datepicker/css/bootstrap-datepicker.min.css	(from https://themesbrand.com/veltrix/layouts/vertical/form-advanced.html)
10:56:27	9495/9495	---M-Z	200	added ('OK')	text/css	etag:%222517-59e6e72538572-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-colorpicker/css/bootstrap-colorpicker.min.css	(from https://themesbrand.com/veltrix/layouts/vertical/form-advanced.html)
10:56:27	444/444	---M-Z	200	added ('OK')	text/css	etag:%221bc-59e6e7253b452-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	(from https://themesbrand.com/veltrix/layouts/vertical/form-advanced.html)
10:56:28	70357/70357	---M-Z	200	added ('OK')	application/javascript	etag:%22112d5-59e6e72570fb5-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/select2/js/select2.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/select2/js/select2.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/form-advanced.html)
10:56:28	33693/33693	---M-Z	200	added ('OK')	application/javascript	etag:%22839d-59e6e72539512-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-datepicker/js/bootstrap-datepicker.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/form-advanced.html)
10:56:28	97134/97134	---M-Z	200	added ('OK')	application/javascript	etag:%2217b6e-59e6e72538572-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-colorpicker/js/bootstrap-colorpicker.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-colorpicker/js/bootstrap-colorpicker.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/form-advanced.html)
10:56:29	11068/11068	---M-Z	200	added ('OK')	application/javascript	etag:%222b3c-59e6e7253b452-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/form-advanced.html)
10:56:31	8143/8143	---M-Z	200	added ('OK')	application/javascript	etag:%221fcf-59e6e72536632-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/admin-resources/bootstrap-filestyle/bootstrap-filestyle.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/admin-resources/bootstrap-filestyle/bootstrap-filestyle.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/form-advanced.html)
10:56:31	4976/4976	---M-Z	200	added ('OK')	application/javascript	etag:%221370-59e6e7253b452-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-maxlength/bootstrap-maxlength.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-maxlength/bootstrap-maxlength.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/form-advanced.html)
10:56:31	3243/3243	---M-Z	200	added ('OK')	application/javascript	etag:%22cab-59e6e72535692-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/js/pages/form-advanced.init.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/js/pages/form-advanced.init.js	(from https://themesbrand.com/veltrix/layouts/vertical/form-advanced.html)
10:56:35	18791/18791	---M-Z	200	added ('OK')	text/css	etag:%224967-59e6e72574e36-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/summernote-bs4.min.css	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/summernote/summernote-bs4.min.css	(from https://themesbrand.com/veltrix/layouts/vertical/form-editors.html)
10:56:35	1030/1030	---M-Z	200	added ('OK')	application/javascript	etag:%22406-59e6e72535692-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/js/pages/form-editor.init.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/js/pages/form-editor.init.js	(from https://themesbrand.com/veltrix/layouts/vertical/form-editors.html)
10:56:36	9717/9717	---M-Z	200	added ('OK')	text/css	etag:%2225f5-59e6e7253f2d2-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/dropzone/min/dropzone.min.css	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/dropzone/min/dropzone.min.css	(from https://themesbrand.com/veltrix/layouts/vertical/form-uploads.html)
10:56:36	439625/439625	---MCZ	200	added ('OK')	application/javascript	etag:%226b549-59e6e7257cb36-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/tinymce/tinymce.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/tinymce/tinymce.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/form-editors.html)
10:56:36	43003/43003	---M-Z	200	added ('OK')	application/javascript	etag:%22a7fb-59e6e7253f2d2-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/dropzone/min/dropzone.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/dropzone/min/dropzone.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/form-uploads.html)
10:56:36	21202/21202	---M-Z	200	added ('OK')	text/css	etag:%2252d2-59e6e7253a4b2-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-editable/css/bootstrap-editable.css	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-editable/css/bootstrap-editable.css	(from https://themesbrand.com/veltrix/layouts/vertical/form-xeditable.html)
10:56:37	1246/1246	---M-Z	200	added ('OK')	application/javascript	etag:%224de-59e6e72535692-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/js/pages/form-xeditable.init.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/js/pages/form-xeditable.init.js	(from https://themesbrand.com/veltrix/layouts/vertical/form-xeditable.html)
10:56:37	231292/231292	---M-Z	200	added ('OK')	application/javascript	etag:%223877c-59e6e7253a4b2-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-editable/js/index.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/bootstrap-editable/js/index.js	(from https://themesbrand.com/veltrix/layouts/vertical/form-xeditable.html)
10:56:37	10550/10550	---M-Z	200	added ('OK')	application/javascript	etag:%222936-59e6e7255c794-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/jquery.repeater/jquery.repeater.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/jquery.repeater/jquery.repeater.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/form-repeater.html)
10:56:38	792/792	---M-Z	200	added ('OK')	application/javascript	etag:%22318-59e6e72535692-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/js/pages/form-repeater.int.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/js/pages/form-repeater.int.js	(from https://themesbrand.com/veltrix/layouts/vertical/form-repeater.html)
10:56:38	13857/13857	---M-Z	200	added ('OK')	application/javascript	etag:%223621-59e6e72546fd3-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/jquery-steps/build/jquery.steps.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/jquery-steps/build/jquery.steps.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/form-wizard.html)
10:56:39	105/105	---M-Z	200	added ('OK')	application/javascript	etag:%2269-59e6e72535692-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/js/pages/form-wizard.init.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/js/pages/form-wizard.init.js	(from https://themesbrand.com/veltrix/layouts/vertical/form-wizard.html)
10:56:39	118400/118400	---M-Z	200	added ('OK')	application/javascript	etag:%221ce80-59e6e72546033-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/inputmask/min/jquery.inputmask.bundle.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/inputmask/min/jquery.inputmask.bundle.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/form-mask.html)
10:56:39	60/60	---M--	200	added ('OK')	application/javascript	etag:%223c-59e6e72535692%22	https://themesbrand.com/veltrix/layouts/vertical/assets/js/pages/form-mask.init.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/js/pages/form-mask.init.js	(from https://themesbrand.com/veltrix/layouts/vertical/form-mask.html)
10:56:40	35652/35652	---M-Z	200	added ('OK')	application/javascript	etag:%228b44-59e6e725634f5-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/morris.js/morris.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/morris.js/morris.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/charts-morris.html)
10:56:40	93167/93167	---M-Z	200	added ('OK')	application/javascript	etag:%2216bef-59e6e7256f075-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/raphael/raphael.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/raphael/raphael.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/charts-morris.html)
10:56:40	2625/2625	---M-Z	200	added ('OK')	application/javascript	etag:%22a41-59e6e72536632-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/js/pages/morris.init.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/js/pages/morris.init.js	(from https://themesbrand.com/veltrix/layouts/vertical/charts-morris.html)
10:56:41	4292/4292	---M-Z	200	added ('OK')	application/javascript	etag:%2210c4-59e6e72535692-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/js/pages/chartist.init.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/js/pages/chartist.init.js	(from https://themesbrand.com/veltrix/layouts/vertical/charts-chartist.html)
10:56:41	226227/226227	---MCZ	200	added ('OK')	application/javascript	etag:%22373b3-59e6e7253c3f2-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/libs/chart.js/Chart.bundle.min.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/libs/chart.js/Chart.bundle.min.js	(from https://themesbrand.com/veltrix/layouts/vertical/charts-chartjs.html)
10:56:41	3444/3444	---M-Z	200	added ('OK')	application/javascript	etag:%22d74-59e6e72535692-gzip%22	https://themesbrand.com/veltrix/layouts/vertical/assets/js/pages/chartjs.init.js	C:/xampp/htdocs/finalp/han/themesbrand.com/veltrix/layouts/vertical/assets/js/pages/chartjs.init.js	(from https://themesbrand.com/veltrix/layouts/vertical/charts-chartjs.html)
